,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2009-07-23,4729.2,0.0048,1541.5726040931115,0.0945060159053018,-4.7591447295519e-05,0.06673571488497598,0.0018490586071322499,0.06319759533969299
2009-07-24,4678.21,0.0054,1521.1245206864444,0.0762816345347258,-0.0012299116450771553,0.06758516273430365,0.001956743767206391,0.06482086476217289
2009-07-27,4765.53,0.0058,1586.16972383839,0.06395430754350262,-0.0034131081183653563,0.067405481439403,0.001945252916296706,0.06610128110594315
2009-07-28,4876.56,0.0072,1629.653593523538,0.09726556120061836,0.0,0.06792266351342145,0.0019699109667792782,0.06706321263986581
2009-07-29,4587.2,0.0070999999999999,1583.6681715986294,0.11812955538367033,0.0,0.07018180483880522,0.002100014405625877,0.06820909000499906
2009-07-30,4642.83,0.0056999999999999,1596.7969377316329,0.08850976942063976,-0.0008917254854372826,0.0720508408941927,0.0021904716024182965,0.06972079429776759
2009-07-31,4766.9,0.0056999999999999,1594.9500500487654,0.09218875167518148,-0.0005966297595586088,0.07298939304310656,0.002252859122909367,0.0712664298541345
2009-08-03,4847.93,0.0065,1533.3843271411558,0.0880579995844643,-0.000652667816314664,0.07387138050621088,0.0023157746805045356,0.07265877832548512
2009-08-04,4913.07,0.0072,1546.366064797686,0.055110572143368626,-0.0071997633457871225,0.07350823796824023,0.0021567497404834032,0.0737065004732258
2009-08-05,4956.87,0.0074,1574.8408527041129,0.05875686788937371,-0.005127919599283505,0.07221363116410179,0.0018559157863745801,0.07411944043549085
2009-08-06,4929.88,0.0068,1583.303660061802,0.0697117953935975,-0.0018922894039802851,0.0714609039626723,0.001738453363281373,0.07399879642721546
2009-08-07,4768.95,0.0056999999999999,1532.896782702309,0.07051348575190658,-0.0012058559348426502,0.07113126168476466,0.0017504632469551797,0.07365877087148764
2009-08-10,4811.11,0.0046999999999999,1530.2842279865847,0.04468337903829309,-0.008843983092593499,0.07000790838381428,0.0015320954224673686,0.07310085575036644
2009-08-11,4847.58,0.0040999999999999,1629.553215359951,0.04195308118718278,-0.00943364516419948,0.06801493883345291,0.0010532109952867748,0.07210259775938715
2009-08-12,4613.73,0.0045,1577.9477444713848,0.08993500116676624,-1.6429878616014225e-06,0.06759546354128802,0.0008817942689127302,0.07091325075702279
2009-08-13,4610.54,0.0037,1576.1261899148294,0.06018511648121708,-0.0021751788163900335,0.06779414053378867,0.0009514462576784169,0.06997600629251195
2009-08-14,4433.96,0.0042,1490.9537832697197,0.05739341340913555,-0.002365814231245883,0.06692962190045952,0.000937534519920997,0.06915766912000178
2009-08-17,4125.02,0.004,1419.7148436563862,0.02441532600022865,-0.02554694280633951,0.06494894588900035,0.00016106520358333991,0.06805657451544735
2009-08-18,4196.62,0.003,1435.0970610547356,0.007827418783128707,-0.06023234332281331,0.06145837968357884,-0.0024622106591257564,0.06630084518930776
2009-08-19,4021.07,0.0036,1432.074296372308,0.009828349909053955,-0.05118624555938174,0.05766987307318591,-0.005793489519870254,0.0637657472788973
2009-08-20,4170.45,0.0034999999999999,1413.9597241543952,0.009315112144009778,-0.052835280617377085,0.05412159342550529,-0.008723024684228954,0.06066928389446747
2009-08-21,4276.45,0.0046999999999999,1458.646141387789,0.0064643531461585635,-0.06359041187839953,0.05064489240118858,-0.011913502240087697,0.0572400499096793
2009-08-24,4384.15,0.0046999999999999,1559.91510888037,0.014704472826861752,-0.03926761867404722,0.04752172544014429,-0.01450677357919884,0.053665381303609434
2009-08-25,4313.16,0.0052,1453.5385645857111,0.04642002414346788,-0.004829922254374651,0.04585957621936082,-0.015061690873938686,0.05031100157230612
2009-08-26,4442.28,0.0049,1459.1265160520045,0.012752234080255005,-0.04250285994812273,0.044224706120778876,-0.01569353167359298,0.04738706508223848
2009-08-27,4480.77,0.0051,1469.7803231866867,0.013387913017979619,-0.0394710438450148,0.041605404167706174,-0.017419655020482174,0.0446349866139567
2009-08-28,4361.23,0.0044,1560.3468421804057,0.015400827320406233,-0.03445576808679194,0.039210496444228034,-0.01879810340607868,0.04189326508072021
2009-08-31,4076.52,0.0039,1461.2000244701103,0.04424713024155784,-0.004643061532326473,0.03794686489182959,-0.018974629657265308,0.039394521560409235
2009-09-01,4063.25,0.0031,1428.5444935598537,0.012569912774595854,-0.039124667882961345,0.036663948031204645,-0.01929221199973408,0.03726793429538533
2009-09-02,4071.18,0.0026,1448.411438929485,0.007173186010830009,-0.05719432562107701,0.034249327620066224,-0.021300966017391766,0.03523223244212107
2009-09-03,4262.97,0.0040999999999999,1495.4966880328614,0.009603361562609278,-0.04566903857461644,0.03186777495660678,-0.023421840973611923,0.033088779839254054
2009-09-04,4319.18,0.0042,1468.7279095369008,0.019526430067435544,-0.024158937811954093,0.030016294092502345,-0.024361782699544584,0.030959072565076653
2009-09-07,4413.94,0.0049,1545.953124214811,0.011260396483041397,-0.03569857114569536,0.028321505257327607,-0.024928221670532786,0.028948887100190442
2009-09-08,4505.16,0.0044,1561.9873999839724,0.03326567912661363,-0.007387582746915269,0.027168905642436156,-0.024918128208123058,0.02714116350824552
2009-09-09,4544.31,0.0049,1653.9059121462271,0.038557432126503276,-0.004267887528432661,0.02697302243417797,-0.02388299027063735,0.02572864844206224
2009-09-10,4495.86,0.0045,1798.2621051692722,0.08681826956603762,0.0,0.028540812847505856,-0.022654977990794203,0.025066559576009596
2009-09-11,4583.03,0.0045,1728.7655031506747,0.15809243125636072,0.0,0.03393124592342689,-0.021345327554357578,0.025917898083069088
2009-09-14,4667.73,0.0056,1737.753941947905,0.12153903919760493,-0.0007061276302039768,0.04019821907060556,-0.02012016414769307,0.028683991054703272
2009-09-15,4727.33,0.0056999999999999,1679.464224378596,0.123251376754066,-0.0006090449810293739,0.045035100552781544,-0.018972578074802723,0.03273745701862038
2009-09-16,4726.99,0.0059,1645.1802309308664,0.09105855899480783,-0.002494116920391283,0.04865200105388564,-0.017937463755346827,0.03724292891085393
2009-09-17,4850.15,0.0069,1620.2563283303143,0.0702426688586398,-0.004244992460274752,0.050374760757266185,-0.01706973281413322,0.04150244755577079
2009-09-18,4698.32,0.0073,1627.3230209541632,0.05570940402386388,-0.0062969935608657825,0.05086946169482631,-0.016366904529972418,0.04500431743992101
2009-09-21,4796.98,0.0053,1637.5346501943177,0.05673393359051332,-0.005515557432373429,0.050905990395495274,-0.015738796348941132,0.04762811887317289
2009-09-22,4729.46,0.0049,1671.113421387061,0.058979667808661776,-0.004622012190591259,0.05105222018282018,-0.01508616334507593,0.04952555272069555
2009-09-23,4570.44,0.0043,1620.209830162295,0.07374551463265379,-0.0027256584503729457,0.051749518091404975,-0.01437413357420487,0.05099090861923003
2009-09-24,4520.8,0.0037,1584.3952040375875,0.0466794966895056,-0.0069167445453307,0.052017571197258985,-0.013771146686138873,0.05215353302026406
2009-09-25,4503.67,0.0028,1562.289126696536,0.02981895467720113,-0.01306124160828615,0.050848734552465455,-0.013533524655501039,0.05276903749218017
2009-09-28,4450.57,0.0031,1588.9552861339032,0.021405041719352792,-0.01899222287891481,0.048919863967302545,-0.013700090756925014,0.05260511254662468
