,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2017-12-28,1745.02,0.0067,1785.6508868001954,0.011149474330831516,-0.04125152703039483,0.01716070292414043,-0.05227124325028378,0.016910265078003743
2017-12-29,1752.65,0.0060999999999999,1770.8146847769883,0.0032742637208318047,-0.06179220695216979,0.015888217957271723,-0.05247150477194343,0.015726518725348207
2018-01-02,1769.67,0.0060999999999999,1704.3141239431347,0.002056491936217243,-0.06782020482568561,0.014392792954545555,-0.0535217928179001,0.014593721819964033
2018-01-03,1795.38,0.0081999999999999,1706.804043547599,0.00019211939018042745,-0.105908435740826,0.012880988719392989,-0.055951046788253946,0.013489894801354202
2018-01-04,1794.61,0.0072,1749.1554161736403,0.000242348032488489,-0.1029038832848605,0.011395063245826195,-0.05939770393911176,0.01244980785177539
2018-01-05,1801.42,0.0069,1771.954702867411,0.002126963310336421,-0.07631130019722752,0.010055879752871314,-0.06170799524888211,0.01148055374359362
2018-01-08,1806.16,0.0076,1766.275981374905,0.00380055186325308,-0.06253205250978276,0.008909241759918004,-0.06258645021031581,0.010564093179366046
2018-01-09,1803.59,0.0066,1773.7175721689714,0.003337771506677532,-0.06434698845022813,0.007869542485957863,-0.06302653645163173,0.009691623616259734
2018-01-10,1791.08,0.0076,1755.7904905687058,0.004057994519467989,-0.05887358328055859,0.0069006512915323805,-0.06331971499648475,0.00886235278466056
2018-01-11,1804.23,0.0085,1741.343564481858,0.0026002119489124177,-0.06775222482309225,0.0059668254309039135,-0.06370287823196596,0.008074967681075653
2018-01-12,1785.71,0.0075,1717.1079674539058,0.0017077853242481917,-0.07411666397171444,0.0050139702784566835,-0.0645565853240432,0.007326975685132687
2018-01-15,1732.62,0.0089,1662.4049276078986,0.000603725826356344,-0.0863630927647467,0.004054576703324837,-0.06596727622561654,0.0066205827440129865
2018-01-16,1729.6,0.0072,1772.3041483971433,0.0,-0.12051956886881007,0.0030984126765094414,-0.06881125820075652,0.00598558159586805
2018-01-17,1742.03,0.0087,1712.6145043457784,0.006471118696015332,-0.054559658801216576,0.002391710542897783,-0.07047484488077244,0.005449194640316558
