日期,收盘,换手率,成交均价
2014-10-08,1557.57,0.004699999999999999,1963.1984210882952
2014-10-09,1561.17,0.005699999999999999,1935.9438319751407
2014-10-10,1554.22,0.005,1918.5655614004402
2014-10-13,1548.33,0.0048,1882.6982011130165
2014-10-14,1539.12,0.0046,1885.942464558784
2014-10-15,1545.62,0.0043,1924.4758572431128
2014-10-16,1526.56,0.0046,1941.4241035361367
2014-10-17,1511.05,0.0045000000000000005,1937.6451374737958
2014-10-20,1532.38,0.0033,2055.243964810771
2014-10-21,1517.48,0.0034999999999999996,2083.7270408195523
2014-10-22,1504.55,0.0034999999999999996,2016.286665137355
2014-10-23,1477.84,0.0036,1930.3427783995287
2014-10-24,1477.59,0.0028000000000000004,2022.3523818501542
2014-10-27,1492.01,0.0032,2061.2604368455213
2014-10-28,1522.05,0.0039000000000000003,1998.5957756700975
2014-10-29,1530.08,0.004699999999999999,2006.078691202993
2014-10-30,1525.77,0.0042,2002.1054115058278
2014-10-31,1513.27,0.0040999999999999995,1992.6978518046635
2014-11-03,1529.89,0.0038,2009.2590162209788
2014-11-04,1516.4,0.004,2076.504346902437
2014-11-05,1512.49,0.0033,2007.6324207938517
2014-11-06,1532.52,0.0034999999999999996,2146.213111035621
2014-11-07,1522.63,0.0046,2146.1171089615455
2014-11-10,1514.82,0.0036,2160.5233354450424
2014-11-11,1461.51,0.0048,2077.2004395154586
2014-11-12,1475.75,0.0031,2333.582199905666
2014-11-13,1442.86,0.0039000000000000003,2143.430406897989
2014-11-14,1441.21,0.0028000000000000004,2277.6518252038777
2014-11-17,1471.69,0.0031,2121.81631697773
2014-11-18,1481.86,0.0028000000000000004,2142.6061200624117
2014-11-19,1505.55,0.0034999999999999996,2117.50323316753
2014-11-20,1494.59,0.0032,2188.336986268689
2014-11-21,1504.83,0.0034000000000000002,2151.1893602337123
2014-11-24,1507.81,0.004,2115.2910478652507
2014-11-25,1541.92,0.004699999999999999,2194.030837825388
2014-11-26,1554.22,0.0048,2164.104735094929
2014-11-27,1563.41,0.0053,2077.384334499643
2014-11-28,1570.85,0.005699999999999999,2128.9009910922077
2014-12-01,1552.31,0.005,2188.966619936377
2014-12-02,1565.42,0.0046,2329.2723408978254
2014-12-03,1604.45,0.0067,2194.9447807481242
2014-12-04,1621.85,0.006,2222.6677743941564
2014-12-05,1581.91,0.0064,2163.677347431454
2014-12-08,1567.16,0.0058,2175.168007213242
2014-12-09,1504.62,0.0066,2069.9827540604665
2014-12-10,1572.69,0.005,2220.033973621889
2014-12-11,1587.67,0.0049,2087.5439272214653
2014-12-12,1623.57,0.0048,2144.001848339152
2014-12-15,1657.5,0.0049,2241.3523321832736
2014-12-16,1649.58,0.0045000000000000005,2219.334808566585
2014-12-17,1644.21,0.0045000000000000005,2240.8006772146236
2014-12-18,1634.05,0.0039000000000000003,2240.9185407048935
2014-12-19,1596.81,0.0044,2087.214308288107
2014-12-22,1517.93,0.004699999999999999,1955.2681197107586
2014-12-23,1496.53,0.0036,2035.6290540533812
2014-12-24,1519.8,0.0032,2018.3826107188245
2014-12-25,1529.47,0.0031,2150.9217907659727
2014-12-26,1536.08,0.0031,2091.8446684926353
2014-12-29,1499.4,0.0040999999999999995,1999.5343709647946
2014-12-30,1460.11,0.0037,2000.6207462293785
2014-12-31,1471.76,0.0032,2005.680041987292
2015-01-05,1464.77,0.004,1921.6633726269322
2015-01-06,1539.83,0.0052,2014.833773413627
