日期,收盘,换手率,成交均价
2018-01-26,3558.13,0.0052,1159.1894500351273
2018-01-29,3523.0,0.0055000000000000005,1209.2559266067583
2018-01-30,3488.01,0.0043,1205.5680748920631
2018-01-31,3480.83,0.0048,1170.827379684437
2018-02-01,3446.98,0.006,1124.2877690958574
2018-02-02,3462.08,0.0048,1135.2975731036652
2018-02-05,3487.5,0.005,1158.6089916931373
2018-02-06,3370.65,0.006500000000000001,1136.383242678179
2018-02-07,3309.26,0.0060999999999999995,1131.5426938057321
2018-02-08,3262.05,0.004699999999999999,1104.7695686578472
2018-02-09,3129.85,0.0059,1061.258095544564
2018-02-12,3154.12,0.0036,1115.4018480233915
2018-02-13,3184.96,0.0034999999999999996,1135.4050864318458
2018-02-14,3199.16,0.0023,1141.8358690972282
2018-02-22,3268.56,0.0032,1133.8814758937738
2018-02-23,3289.02,0.0034000000000000002,1094.0538618432333
2018-02-26,3329.57,0.0044,1131.3285180742869
2018-02-27,3292.07,0.004,1173.2012490069344
2018-02-28,3259.41,0.0034999999999999996,1193.2573877855812
2018-03-01,3273.75,0.0037,1164.548973418129
2018-03-02,3254.53,0.0034999999999999996,1183.8905737533444
2018-03-05,3256.93,0.0034000000000000002,1202.3851190354706
2018-03-06,3289.64,0.0045000000000000005,1148.5669088409754
2018-03-07,3271.67,0.0039000000000000003,1147.181172593945
2018-03-08,3288.41,0.0034999999999999996,1173.9858755988218
2018-03-09,3307.17,0.0039000000000000003,1201.423618079243
2018-03-12,3326.7,0.0048,1200.2675247775608
2018-03-13,3310.24,0.0040999999999999995,1142.6240472334841
2018-03-14,3291.38,0.0037,1164.876299226715
2018-03-15,3291.11,0.0034000000000000002,1208.2672120376483
2018-03-16,3269.88,0.0033,1188.0821590105095
2018-03-19,3279.25,0.0032,1230.6348645623377
2018-03-20,3290.64,0.0032,1193.72743624799
2018-03-21,3280.95,0.0039000000000000003,1238.8350326886064
2018-03-22,3263.48,0.0034999999999999996,1226.2718625965113
2018-03-23,3152.76,0.0064,1064.8674212354867
2018-03-26,3133.72,0.0043,1158.5259870007328
2018-03-27,3166.65,0.0044,1201.0420732834832
2018-03-28,3122.29,0.0038,1275.9463624842515
2018-03-29,3160.53,0.0039000000000000003,1238.4315090087637
2018-03-30,3168.9,0.0036,1267.4491570480532
2018-04-02,3163.18,0.0040999999999999995,1273.0343549618583
2018-04-03,3136.63,0.0034999999999999996,1246.2019519241496
2018-04-04,3131.11,0.0034000000000000002,1316.4865524756271
2018-04-09,3138.29,0.0032,1269.5270229943249
2018-04-10,3190.32,0.0039000000000000003,1225.2422631139384
2018-04-11,3208.08,0.0040999999999999995,1202.1595030254562
2018-04-12,3180.16,0.0034000000000000002,1248.3196116037939
2018-04-13,3159.05,0.003,1283.0167633655556
2018-04-16,3110.65,0.0036,1244.9080977163624
2018-04-17,3066.8,0.0034000000000000002,1259.505815418796
2018-04-18,3091.4,0.0037,1269.6235294980295
2018-04-19,3117.38,0.0037,1225.8084681485955
2018-04-20,3071.54,0.0036,1193.3131902635105
2018-04-23,3068.01,0.0031,1198.7180487306578
2018-04-24,3128.93,0.0038,1205.0238166977072
2018-04-25,3117.97,0.003,1266.9610169982648
2018-04-26,3075.03,0.0031,1222.5157080318193
2018-04-27,3082.23,0.003,1368.0272900318173
2018-05-02,3081.18,0.0031,1253.8413189487082
2018-05-03,3100.86,0.0032,1239.0198382948192
2018-05-04,3091.03,0.0028000000000000004,1250.3983114997552
2018-05-07,3136.64,0.0032,1282.8081880824266
2018-05-08,3161.5,0.0034000000000000002,1286.431842521044
2018-05-09,3159.15,0.0028000000000000004,1251.3033722179787
2018-05-10,3174.41,0.0031,1243.9054541006176
2018-05-11,3163.26,0.003,1280.9169700220148
2018-05-14,3174.03,0.003,1333.1340116203726
2018-05-15,3192.12,0.0029,1308.6473746636575
2018-05-16,3169.56,0.003,1337.605987832106
2018-05-17,3154.28,0.0026,1321.093842544718
2018-05-18,3193.3,0.0032,1230.8954699372864
2018-05-21,3213.84,0.0038,1232.3007999080041
2018-05-22,3214.35,0.0033,1287.1176912675787
2018-05-23,3168.96,0.0037,1263.2980766097085
2018-05-24,3154.65,0.0029,1294.7346509049814
2018-05-25,3141.3,0.003,1295.0233851198427
2018-05-28,3135.08,0.003,1306.2798194465918
2018-05-29,3120.46,0.0031,1310.2636948265908
2018-05-30,3041.44,0.0036,1237.7593361978122
2018-05-31,3095.47,0.0033,1318.3722069522241
2018-06-01,3075.14,0.003,1282.405945290832
2018-06-04,3091.19,0.0027,1349.7368464161382
2018-06-05,3114.21,0.0028000000000000004,1388.010988752126
2018-06-06,3115.18,0.0028000000000000004,1355.1180851124545
2018-06-07,3109.5,0.003,1308.2470007544705
2018-06-08,3067.15,0.0031,1196.6806283726967
2018-06-11,3052.78,0.0025,1317.5417934669301
2018-06-12,3079.8,0.0026,1363.6633310790867
2018-06-13,3049.8,0.0028000000000000004,1303.720587990991
2018-06-14,3044.16,0.0027,1278.1630039298868
2018-06-15,3021.9,0.0034000000000000002,1122.210826996146
2018-06-19,2907.82,0.0053,1046.2093787550277
2018-06-20,2915.73,0.0033,1062.597167734039
2018-06-21,2875.81,0.0036,1034.5568522919395
2018-06-22,2889.76,0.0029,1008.072933278253
2018-06-25,2859.34,0.0028000000000000004,1085.5723592133736
2018-06-26,2844.51,0.0029,1099.4991156698386
2018-06-27,2813.18,0.003,1100.3908182232144
2018-06-28,2786.9,0.0027,1095.7226061096417
2018-06-29,2847.42,0.0029,1079.418777396038
2018-07-02,2775.56,0.0032,1076.8250558758573
2018-07-03,2786.89,0.0033,1134.5247155048303
2018-07-04,2759.13,0.0029,1062.9064269997496
2018-07-05,2733.88,0.003,1029.1547506435852
2018-07-06,2747.23,0.0032,1087.3011663136808
2018-07-09,2815.11,0.0028000000000000004,1116.0452337577665
2018-07-10,2827.62,0.0027,1133.0087055191973
2018-07-11,2777.77,0.0029,1090.6554501146766
2018-07-12,2837.66,0.0034000000000000002,1158.7893090988493
2018-07-13,2831.18,0.0027,1243.1106135866212
2018-07-16,2814.04,0.0025,1200.8408015243976
2018-07-17,2798.12,0.0024,1176.7015997205785
2018-07-18,2787.26,0.0028000000000000004,1145.4680449216903
2018-07-19,2772.54,0.0027,1130.0422101150589
2018-07-20,2829.27,0.0034000000000000002,1066.8466113804325
2018-07-23,2859.54,0.004,1078.5201867057203
2018-07-24,2905.56,0.0053,996.1824320971232
2018-07-25,2903.65,0.0039000000000000003,991.7274959261522
2018-07-26,2882.23,0.0039000000000000003,935.0968514352296
2018-07-27,2873.59,0.0034000000000000002,904.6793364368951
2018-07-30,2869.05,0.0034999999999999996,962.6536205034874
2018-07-31,2876.4,0.0028000000000000004,1005.0251733780893
2018-08-01,2824.53,0.0034999999999999996,1014.5706800527264
2018-08-02,2768.02,0.004,974.6830182051277
2018-08-03,2740.44,0.0029,1016.7576028552396
2018-08-06,2705.16,0.003,1024.976221901269
2018-08-07,2779.37,0.0034999999999999996,984.4881616623716
2018-08-08,2744.07,0.0034000000000000002,947.7349858974329
2018-08-09,2794.38,0.0034999999999999996,996.1726621016145
2018-08-10,2795.31,0.0028000000000000004,1013.0036569722508
2018-08-13,2785.87,0.003,1015.1200775722268
2018-08-14,2780.96,0.0025,1026.4149882546103
2018-08-15,2723.26,0.0027,1021.9167438944444
2018-08-16,2705.19,0.0028000000000000004,977.5779101124481
2018-08-17,2668.97,0.0026,1027.1607909175816
